-0.513333	0.999951	2.49987	-5.36908e-05	0	0	
-0.51	0.999951	2.49987	-5.36908e-05	0	0	
-0.506667	0.999951	2.49987	-5.36908e-05	0	0	
-0.503333	0.999951	2.49987	-5.36908e-05	0	0	
-0.5	0.999951	2.49987	-5.36908e-05	0	0	
-0.496667	0.999972	2.49992	-5.36946e-05	0	0	
-0.493333	0.999975	2.49993	-5.36926e-05	0	0	
-0.49	0.999977	2.49993	-5.36904e-05	0	0	
-0.486667	0.999979	2.49993	-5.36915e-05	0	0	
-0.483333	0.999979	2.49993	-5.36874e-05	0	0	
-0.48	0.999979	2.49993	-5.36793e-05	0	0	
-0.476667	0.999979	2.49993	-5.37012e-05	0	0	
-0.473333	0.999979	2.49993	-5.37123e-05	0	0	
-0.47	0.999979	2.49993	-5.36463e-05	0	0	
-0.466667	0.999979	2.49993	-5.37121e-05	0	0	
-0.463333	0.999979	2.49993	-5.38297e-05	0	0	
-0.46	0.999979	2.49993	-5.3355e-05	0	0	
-0.456667	0.999979	2.49993	-5.31003e-05	0	0	
-0.453333	0.999979	2.49993	-5.26319e-05	0	0	
-0.45	0.999979	2.49993	-5.10756e-05	0	0	
-0.446667	0.99998	2.49993	-5.01011e-05	0	0	
-0.443333	0.999981	2.49993	-4.70089e-05	0	0	
-0.44	0.999983	2.49994	-4.2667e-05	0	0	
-0.436667	0.999985	2.49995	-3.86382e-05	0	0	
-0.433333	0.999985	2.49995	-3.65232e-05	0	0	
-0.43	0.999986	2.49995	-3.59968e-05	0	0	
-0.426667	0.999986	2.49995	-3.5859e-05	0	0	
-0.423333	0.999986	2.49995	-3.58267e-05	0	0	
-0.42	0.999986	2.49995	-3.57977e-05	0	0	
-0.416667	0.999986	2.49995	-3.57392e-05	0	0	
-0.413333	0.999986	2.49995	-3.57486e-05	0	0	
-0.41	0.999986	2.49995	-3.56823e-05	0	0	
-0.406667	0.999986	2.49995	-3.5341e-05	0	0	
-0.403333	0.999986	2.49995	-3.52969e-05	0	0	
-0.4	0.999986	2.49995	-3.46963e-05	0	0	
-0.396667	0.999986	2.49995	-3.35748e-05	0	0	
-0.393333	0.999987	2.49995	-3.31314e-05	0	0	
-0.39	0.999987	2.49996	-3.14165e-05	0	0	
-0.386667	0.999989	2.49996	-2.84126e-05	0	0	
-0.383333	0.99999	2.49997	-2.41939e-05	0	0	
-0.38	0.999992	2.49997	-2.04355e-05	0	0	
-0.376667	0.999993	2.49997	-1.86804e-05	0	0	
-0.373333	0.999993	2.49997	-1.82218e-05	0	0	
-0.37	0.999993	2.49997	-1.80315e-05	0	0	
-0.366667	0.999993	2.49997	-1.79257e-05	0	0	
-0.363333	0.999993	2.49998	-1.78528e-05	0	0	
-0.36	0.999993	2.49998	-1.78319e-05	0	0	
-0.356667	0.999993	2.49998	-1.76677e-05	0	0	
-0.353333	0.999993	2.49998	-1.74225e-05	0	0	
-0.35	0.999993	2.49998	-1.74437e-05	0	0	
-0.346667	0.999993	2.49998	-1.68746e-05	0	0	
-0.343333	0.999993	2.49998	-1.63297e-05	0	0	
-0.34	0.999994	2.49998	-1.57748e-05	0	0	
-0.336667	0.999994	2.49998	-1.45704e-05	0	0	
-0.333333	0.999995	2.49998	-1.31274e-05	0	0	
-0.33	0.999996	2.49999	-9.63514e-06	0	0	
-0.326667	0.999998	2.49999	-5.44341e-06	0	0	
-0.323333	0.999999	2.5	-2.16744e-06	0	0	
-0.32	1	2.5	-7.27843e-07	0	0	
-0.316667	1	2.5	-2.90496e-07	0	0	
-0.313333	1	2.5	-1.10589e-07	0	0	
-0.31	1	2.5	-4.06171e-08	0	0	
-0.306667	1	2.5	-1.4753e-08	0	0	
-0.303333	1	2.5	-5.08236e-09	0	0	
-0.3	1	2.5	-1.80045e-09	0	0	
-0.296667	1	2.5	-5.44257e-10	0	0	
-0.293333	1	2.5	-7.60799e-11	0	0	
-0.29	1	2.5	3.35826e-10	0	0	
-0.286667	1	2.5	1.25338e-09	0	0	
-0.283333	1	2.5	3.82337e-09	0	0	
-0.28	1	2.5	1.17823e-08	0	0	
-0.276667	1	2.5	3.51785e-08	0	0	
-0.273333	1	2.5	1.03999e-07	0	0	
-0.27	1	2.5	3.01045e-07	0	0	
-0.266667	1	2.5	8.57257e-07	0	0	
-0.263333	0.999999	2.5	2.3943e-06	0	0	
-0.26	0.999997	2.49999	6.55861e-06	0	0	
-0.256667	0.999993	2.49998	1.75983e-05	0	0	
-0.253333	0.999982	2.49994	4.6189e-05	0	0	
-0.25	0.999953	2.49983	0.000118386	0	0	
-0.246667	0.999882	2.49959	0.000296	0	0	
-0.243333	0.999713	2.499	0.000719646	0	0	
-0.24	0.999332	2.49766	0.00167677	0	0	
-0.236667	0.998511	2.49479	0.00373394	0	0	
-0.233333	0.996647	2.48828	0.0083996	0	0	
-0.23	0.992231	2.47289	0.0193994	0	0	
-0.226667	0.984264	2.44527	0.039074	0	0	
-0.223333	0.972997	2.40651	0.0665289	0	0	
-0.22	0.959373	2.36013	0.0991442	0	0	
-0.216667	0.94442	2.30982	0.1342	0	0	
-0.213333	0.928903	2.25828	0.169751	0	0	
-0.21	0.913275	2.20706	0.204696	0	0	
-0.206667	0.897776	2.15696	0.238494	0	0	
-0.203333	0.88253	2.10835	0.270902	0	0	
-0.2	0.867601	2.06139	0.30182	0	0	
-0.196667	0.853024	2.01617	0.331225	0	0	
-0.193333	0.838816	1.97268	0.359133	0	0	
-0.19	0.824984	1.9309	0.385585	0	0	
-0.186667	0.811525	1.89078	0.410633	0	0	
-0.183333	0.798437	1.85227	0.434339	0	0	
-0.18	0.785709	1.81531	0.456767	0	0	
-0.176667	0.773333	1.77982	0.477979	0	0	
-0.173333	0.761297	1.74574	0.49804	0	0	
-0.17	0.749592	1.71299	0.51701	0	0	
-0.166667	0.738204	1.68153	0.53495	0	0	
-0.163333	0.727122	1.65128	0.551914	0	0	
-0.16	0.716335	1.62218	0.567957	0	0	
-0.156667	0.705832	1.59417	0.583129	0	0	
-0.153333	0.695602	1.56721	0.597478	0	0	
-0.15	0.685635	1.54124	0.611048	0	0	
-0.146667	0.675919	1.5162	0.623882	0	0	
-0.143333	0.666446	1.49206	0.636019	0	0	
-0.14	0.657207	1.46877	0.647498	0	0	
-0.136667	0.648191	1.44629	0.658353	0	0	
-0.133333	0.639391	1.42458	0.668617	0	0	
-0.13	0.630798	1.4036	0.678322	0	0	
-0.126667	0.622403	1.38331	0.687497	0	0	
-0.123333	0.6142	1.36369	0.696168	0	0	
-0.12	0.60618	1.3447	0.704363	0	0	
-0.116667	0.598337	1.32631	0.712105	0	0	
-0.113333	0.590664	1.30849	0.719417	0	0	
-0.11	0.583154	1.29122	0.726321	0	0	
-0.106667	0.5758	1.27447	0.732837	0	0	
-0.103333	0.568598	1.25822	0.738983	0	0	
-0.1	0.56154	1.24244	0.744777	0	0	
-0.0966667	0.554623	1.22711	0.750237	0	0	
-0.0933333	0.547841	1.21222	0.755376	0	0	
-0.09	0.541191	1.19776	0.760208	0	0	
-0.0866667	0.534672	1.18369	0.764747	0	0	
-0.0833333	0.528283	1.17003	0.769001	0	0	
-0.08	0.52203	1.15678	0.77298	0	0	
-0.0766667	0.515923	1.14394	0.776686	0	0	
-0.0733333	0.509985	1.13155	0.780117	0	0	
-0.07	0.504262	1.11972	0.783272	0	0	
-0.0666667	0.498828	1.10856	0.786109	0	0	
-0.0633333	0.493829	1.09837	0.788594	0	0	
-0.06	0.489489	1.0896	0.790692	0	0	
-0.0566667	0.486023	1.08258	0.792192	0	0	
