-0.513333	0.999979	2.49995	0	0	0	
-0.51	0.999979	2.49995	0	0	0	
-0.506667	0.999979	2.49995	0	0	0	
-0.503333	0.999979	2.49995	0	0	0	
-0.5	0.999979	2.49995	0	0	0	
-0.496667	1	2.5	0	0	0	
-0.493333	1	2.5	0	0	0	
-0.49	1	2.5	0	0	0	
-0.486667	1	2.5	0	0	0	
-0.483333	1	2.5	0	0	0	
-0.48	1	2.5	0	0	0	
-0.476667	1	2.5	0	0	0	
-0.473333	1	2.5	0	0	0	
-0.47	1	2.5	0	0	0	
-0.466667	1	2.5	0	0	0	
-0.463333	1	2.5	0	0	0	
-0.46	1	2.5	0	0	0	
-0.456667	1	2.5	0	0	0	
-0.453333	1	2.5	0	0	0	
-0.45	1	2.5	0	0	0	
-0.446667	1	2.5	0	0	0	
-0.443333	1	2.5	0	0	0	
-0.44	1	2.5	0	0	0	
-0.436667	1	2.5	0	0	0	
-0.433333	1	2.5	0	0	0	
-0.43	1	2.5	0	0	0	
-0.426667	1	2.5	0	0	0	
-0.423333	1	2.5	0	0	0	
-0.42	1	2.5	0	0	0	
-0.416667	1	2.5	0	0	0	
-0.413333	1	2.5	0	0	0	
-0.41	1	2.5	0	0	0	
-0.406667	1	2.5	0	0	0	
-0.403333	1	2.5	0	0	0	
-0.4	1	2.5	0	0	0	
-0.396667	1	2.5	0	0	0	
-0.393333	1	2.5	0	0	0	
-0.39	1	2.5	0	0	0	
-0.386667	1	2.5	0	0	0	
-0.383333	1	2.5	0	0	0	
-0.38	1	2.5	0	0	0	
-0.376667	1	2.5	0	0	0	
-0.373333	1	2.5	0	0	0	
-0.37	1	2.5	0	0	0	
-0.366667	1	2.5	0	0	0	
-0.363333	1	2.5	0	0	0	
-0.36	1	2.5	0	0	0	
-0.356667	1	2.5	0	0	0	
-0.353333	1	2.5	0	0	0	
-0.35	1	2.5	0	0	0	
-0.346667	1	2.5	0	0	0	
-0.343333	1	2.5	0	0	0	
-0.34	1	2.5	0	0	0	
-0.336667	1	2.5	0	0	0	
-0.333333	1	2.5	0	0	0	
-0.33	1	2.5	0	0	0	
-0.326667	1	2.5	0	0	0	
-0.323333	1	2.5	0	0	0	
-0.32	1	2.5	0	0	0	
-0.316667	1	2.5	0	0	0	
-0.313333	1	2.5	0	0	0	
-0.31	1	2.5	0	0	0	
-0.306667	1	2.5	0	0	0	
-0.303333	1	2.5	0	0	0	
-0.3	1	2.5	0	0	0	
-0.296667	1	2.5	0	0	0	
-0.293333	1	2.5	0	0	0	
-0.29	1	2.5	0	0	0	
-0.286667	1	2.5	0	0	0	
-0.283333	1	2.5	0	0	0	
-0.28	1	2.5	0	0	0	
-0.276667	1	2.5	0	0	0	
-0.273333	1	2.5	0	0	0	
-0.27	1	2.5	0	0	0	
-0.266667	1	2.5	0	0	0	
-0.263333	1	2.5	0	0	0	
-0.26	1	2.5	0	0	0	
-0.256667	1	2.5	0	0	0	
