-0.513333	1.25	29.375	-24.375	0	0	
-0.51	1.25	29.375	-24.375	0	0	
-0.506667	1.25	29.375	-24.375	0	0	
-0.503333	1.25	29.375	-24.375	0	0	
-0.5	1.25	29.375	-24.375	0	0	
-0.496667	1.25	29.375	-24.375	0	0	
-0.493333	1.25	29.375	-24.375	0	0	
-0.49	1.25	29.375	-24.375	0	0	
-0.486667	1.25	29.375	-24.375	0	0	
-0.483333	1.25	29.375	-24.375	0	0	
-0.48	1.25	29.375	-24.375	0	0	
-0.476667	1.25	29.375	-24.375	0	0	
-0.473333	1.25	29.375	-24.375	0	0	
-0.47	1.25	29.375	-24.375	0	0	
-0.466667	1.25	29.375	-24.375	0	0	
-0.463333	1.25	29.375	-24.375	0	0	
-0.46	1.25	29.375	-24.375	0	0	
-0.456667	1.25	29.375	-24.375	0	0	
-0.453333	1.25	29.375	-24.375	0	0	
-0.45	1.25	29.375	-24.375	0	0	
-0.446667	1.25	29.375	-24.375	0	0	
-0.443333	1.25	29.375	-24.375	0	0	
-0.44	1.25	29.375	-24.375	0	0	
-0.436667	1.25	29.375	-24.375	0	0	
-0.433333	1.25	29.375	-24.375	0	0	
-0.43	1.25	29.375	-24.375	0	0	
-0.426667	1.25	29.375	-24.375	0	0	
-0.423333	1.25	29.3749	-24.3749	0	0	
-0.42	1.24999	29.3747	-24.3747	0	0	
-0.416667	1.24998	29.3742	-24.3743	0	0	
-0.413333	1.24996	29.3731	-24.3732	0	0	
-0.41	1.2499	29.3704	-24.3706	0	0	
-0.406667	1.24977	29.364	-24.3644	0	0	
-0.403333	1.24946	29.3494	-24.3502	0	0	
-0.4	1.24875	29.3161	-24.3181	0	0	
-0.396667	1.24721	29.2436	-24.2481	0	0	
-0.393333	1.24408	29.0968	-24.1062	0	0	
-0.39	1.23789	28.8081	-23.8273	0	0	
-0.386667	1.22491	28.2067	-23.2466	0	0	
-0.383333	1.19485	26.8371	-21.9251	0	0	
-0.38	1.13937	24.3992	-19.5767	0	0	
-0.376667	1.06208	21.1896	-16.4936	0	0	
-0.373333	0.975086	17.8389	-13.2881	0	0	
-0.37	0.891903	14.9003	-10.4917	0	0	
-0.366667	0.821423	12.6199	-8.33449	0	0	
-0.363333	0.766344	10.9753	-6.78832	0	0	
-0.36	0.725088	9.82434	-5.71224	0	0	
-0.356667	0.69434	9.01218	-4.95662	0	0	
-0.353333	0.670601	8.41203	-4.40054	0	0	
-0.35	0.650854	7.93071	-3.9562	0	0	
-0.346667	0.632932	7.508	-3.5673	0	0	
-0.343333	0.615789	7.11621	-3.20811	0	0	
-0.34	0.599504	6.7554	-2.87851	0	0	
-0.336667	0.5849	6.44124	-2.59257	0	0	
-0.333333	0.572925	6.19029	-2.36493	0	0	
-0.33	0.564105	6.00931	-2.20122	0	0	
-0.326667	0.558296	5.8919	-2.09524	0	0	
-0.323333	0.554785	5.82162	-2.03188	0	0	
-0.32	0.552653	5.77919	-1.99366	0	0	
-0.316667	0.551216	5.75067	-1.96798	0	0	
-0.313333	0.550159	5.72972	-1.94913	0	0	
-0.31	0.549398	5.71465	-1.93556	0	0	
-0.306667	0.548893	5.70463	-1.92655	0	0	
-0.303333	0.54857	5.6982	-1.92076	0	0	
-0.3	0.548354	5.69386	-1.91686	0	0	
-0.296667	0.548203	5.69081	-1.91411	0	0	
-0.293333	0.548101	5.68873	-1.91225	0	0	
-0.29	0.548046	5.68755	-1.91114	0	0	
-0.286667	0.548015	5.68686	-1.91064	0	0	
-0.283333	0.548006	5.68654	-1.91019	0	0	
-0.28	0.547988	5.68611	-1.9099	0	0	
-0.276667	0.547981	5.68589	-1.90973	0	0	
-0.273333	0.547988	5.68589	-1.90962	0	0	
-0.27	0.54799	5.68586	-1.90967	0	0	
-0.266667	0.547998	5.68595	-1.90976	0	0	
-0.263333	0.548012	5.68611	-1.90985	0	0	
-0.26	0.548024	5.68625	-1.90998	0	0	
-0.256667	0.548034	5.68634	-1.91009	0	0	
-0.253333	0.548041	5.68637	-1.91012	0	0	
-0.25	0.548041	5.68625	-1.90998	0	0	
-0.246667	0.548027	5.6859	-1.90967	0	0	
-0.243333	0.548011	5.68548	-1.90931	0	0	
-0.24	0.548003	5.68523	-1.90906	0	0	
-0.236667	0.548004	5.68517	-1.90902	0	0	
-0.233333	0.548013	5.68525	-1.90909	0	0	
-0.23	0.548026	5.68541	-1.90922	0	0	
-0.226667	0.548037	5.68555	-1.90935	0	0	
-0.223333	0.548043	5.68559	-1.90939	0	0	
-0.22	0.548034	5.68537	-1.90919	0	0	
-0.216667	0.548015	5.68493	-1.90879	0	0	
-0.213333	0.548002	5.68462	-1.9085	0	0	
-0.21	0.547999	5.68453	-1.90845	0	0	
-0.206667	0.548004	5.68463	-1.90851	0	0	
-0.203333	0.548013	5.68487	-1.90871	0	0	
-0.2	0.548021	5.68512	-1.90896	0	0	
-0.196667	0.548025	5.6853	-1.90911	0	0	
-0.193333	0.548018	5.68528	-1.90908	0	0	
-0.19	0.547997	5.68507	-1.90889	0	0	
-0.186667	0.547968	5.68477	-1.90862	0	0	
-0.183333	0.547937	5.68453	-1.90839	0	0	
-0.18	0.54791	5.68448	-1.90833	0	0	
-0.176667	0.547884	5.68458	-1.90842	0	0	
-0.173333	0.547851	5.68478	-1.90859	0	0	
-0.17	0.547789	5.68496	-1.90874	0	0	
-0.166667	0.547636	5.68502	-1.90876	0	0	
-0.163333	0.547297	5.68489	-1.90858	0	0	
-0.16	0.546762	5.68464	-1.90825	0	0	
-0.156667	0.546117	5.6844	-1.90792	0	0	
-0.153333	0.545475	5.68429	-1.90772	0	0	
-0.15	0.544917	5.68436	-1.90768	0	0	
-0.146667	0.544454	5.68453	-1.90772	0	0	
-0.143333	0.544031	5.68469	-1.90777	0	0	
-0.14	0.54357	5.68473	-1.90773	0	0	
-0.136667	0.543023	5.68461	-1.90754	0	0	
-0.133333	0.542401	5.68442	-1.90726	0	0	
-0.13	0.541764	5.68426	-1.90698	0	0	
-0.126667	0.541192	5.68421	-1.90683	0	0	
-0.123333	0.540751	5.68429	-1.90681	0	0	
-0.12	0.540483	5.68442	-1.90688	0	0	
-0.116667	0.540424	5.68452	-1.90697	0	0	
-0.113333	0.540627	5.68454	-1.90701	0	0	
-0.11	0.541231	5.68446	-1.90704	0	0	
-0.106667	0.542578	5.68436	-1.9072	0	0	
-0.103333	0.545469	5.68434	-1.9077	0	0	
-0.1	0.551661	5.68448	-1.90895	0	0	
-0.0966667	0.56485	5.68482	-1.91164	0	0	
-0.0933333	0.59251	5.68544	-1.91721	0	0	
-0.09	0.650546	5.6866	-1.92877	0	0	
-0.0866667	0.785775	5.68919	-1.95562	0	0	
-0.0833333	1.12991	5.69582	-2.02397	0	0	
-0.08	1.73289	5.70755	-2.14383	0	0	
-0.0766667	2.43519	5.72132	-2.28353	0	0	
-0.0733333	3.00314	5.73255	-2.3966	0	0	
-0.07	3.29744	5.73843	-2.45525	0	0	
-0.0666667	3.4113	5.74069	-2.47793	0	0	
-0.0633333	3.46303	5.7416	-2.48811	0	0	
-0.06	3.49102	5.74199	-2.49353	0	0	
-0.0566667	3.50917	5.74227	-2.49706	0	0	
-0.0533333	3.52458	5.74263	-2.50017	0	0	
-0.05	3.54032	5.74307	-2.50343	0	0	
-0.0466667	3.55659	5.7435	-2.50677	0	0	
